# 
{"kP":"10","kD":"0","kI":"0","density":"997","profile":["led: 25, 25, 100","dive: 5.0, 0.30, 30.00, 500.00"]}

led: 25, 25, 100
EX20, 00:06:39, 113.24, 1.22
EX20, 00:06:39, 113.25, 1.22
EX20, 00:06:39, 113.24, 1.22
EX20, 00:06:40, 113.23, 1.22
EX20, 00:06:40, 113.22, 1.22
EX20, 00:06:40, 113.17, 1.21
EX20, 00:06:40, 113.13, 1.21
EX20, 00:06:40, 113.08, 1.20
EX20, 00:06:40, 113.02, 1.20
EX20, 00:06:40, 112.97, 1.19
EX20, 00:06:40, 112.89, 1.19
EX20, 00:06:41, 112.73, 1.17
EX20, 00:06:41, 112.61, 1.16
EX20, 00:06:41, 112.46, 1.14
EX20, 00:06:41, 112.31, 1.13
EX20, 00:06:41, 112.11, 1.11
EX20, 00:06:41, 111.89, 1.08
EX20, 00:06:41, 111.64, 1.06
EX20, 00:06:41, 111.36, 1.03
EX20, 00:06:42, 111.13, 1.00

EX20, 00:06:42, 110.93, 0.99
EX20, 00:06:42, 110.76, 0.97
EX20, 00:06:42, 110.61, 0.95
EX20, 00:06:42, 110.47, 0.94
EX20, 00:06:42, 110.35, 0.93
EX20, 00:06:42, 110.25, 0.92
EX20, 00:06:42, 110.07, 0.90
EX20, 00:06:43, 109.86, 0.88
EX20, 00:06:43, 109.68, 0.86
EX20, 00:06:43, 109.50, 0.84
EX20, 00:06:43, 109.34, 0.82
EX20, 00:06:43, 109.19, 0.81
EX20, 00:06:43, 109.03, 0.79
EX20, 00:06:43, 108.87, 0.77
EX20, 00:06:43, 108.69, 0.76
EX20, 00:06:44, 108.44, 0.73
EX20, 00:06:44, 108.22, 0.71
EX20, 00:06:44, 108.03, 0.69
EX20, 00:06:44, 107.85, 0.67
EX20, 00:06:44, 107.70, 0.65
EX20, 00:06:44, 107.58, 0.64
EX20, 00:06:44, 107.48, 0.63
EX20, 00:06:44, 107.40, 0.62
EX20, 00:06:45, 107.34, 0.62
EX20, 00:06:45, 107.28, 0.61
EX20, 00:06:45, 107.22, 0.61
EX20, 00:06:45, 107.18, 0.60
EX20, 00:06:45, 107.14, 0.60
EX20, 00:06:45, 107.11, 0.59
EX20, 00:06:45, 107.11, 0.59
EX20, 00:06:45, 107.12, 0.59
EX20, 00:06:46, 107.14, 0.60
EX20, 00:06:46, 107.15, 0.60
EX20, 00:06:46, 107.07, 0.59

EX20, 00:06:46, 106.97, 0.58
EX20, 00:06:46, 106.90, 0.57
EX20, 00:06:46, 106.85, 0.57
EX20, 00:06:46, 106.78, 0.56
EX20, 00:06:46, 106.74, 0.56
EX20, 00:06:47, 106.69, 0.55
EX20, 00:06:47, 106.63, 0.55
EX20, 00:06:47, 106.59, 0.54
EX20, 00:06:47, 106.55, 0.54
EX20, 00:06:47, 106.52, 0.53
EX20, 00:06:47, 106.52, 0.53
EX20, 00:06:47, 106.54, 0.54
EX20, 00:06:47, 106.58, 0.54
EX20, 00:06:48, 106.63, 0.55
EX20, 00:06:48, 106.70, 0.55
EX20, 00:06:48, 106.76, 0.56
EX20, 00:06:48, 106.80, 0.56
EX20, 00:06:48, 106.76, 0.56
EX20, 00:06:48, 106.76, 0.56
EX20, 00:06:48, 106.79, 0.56
EX20, 00:06:48, 106.83, 0.57
EX20, 00:06:49, 106.86, 0.57
EX20, 00:06:49, 106.81, 0.56
EX20, 00:06:49, 106.66, 0.55
EX20, 00:06:49, 106.56, 0.54
EX20, 00:06:49, 106.47, 0.53
EX20, 00:06:49, 106.28, 0.51
EX20, 00:06:49, 106.10, 0.49
EX20, 00:06:49, 105.97, 0.48
EX20, 00:06:50, 105.87, 0.47
EX20, 00:06:50, 105.79, 0.46
EX20, 00:06:50, 105.73, 0.45
EX20, 00:06:50, 105.69, 0.45
EX20, 00:06:50, 105.67, 0.45

EX20, 00:06:50, 105.66, 0.45
EX20, 00:06:50, 105.66, 0.45
EX20, 00:06:50, 105.67, 0.45
EX20, 00:06:51, 105.68, 0.45
EX20, 00:06:51, 105.72, 0.45
EX20, 00:06:51, 105.76, 0.46
EX20, 00:06:51, 105.82, 0.46
EX20, 00:06:51, 105.89, 0.47
EX20, 00:06:51, 105.98, 0.48
EX20, 00:06:51, 106.07, 0.49
EX20, 00:06:52, 106.16, 0.50
EX20, 00:06:52, 106.26, 0.51
EX20, 00:06:52, 106.33, 0.51
EX20, 00:06:52, 106.51, 0.53
EX20, 00:06:52, 106.66, 0.55
EX20, 00:06:52, 106.79, 0.56
EX20, 00:06:52, 106.94, 0.58
EX20, 00:06:52, 107.09, 0.59
EX20, 00:06:53, 107.23, 0.61
EX20, 00:06:53, 107.36, 0.62
EX20, 00:06:53, 107.50, 0.63
EX20, 00:06:53, 107.56, 0.64
EX20, 00:06:53, 107.49, 0.63
EX20, 00:06:53, 107.33, 0.62
EX20, 00:06:53, 107.12, 0.60
EX20, 00:06:53, 106.92, 0.57
EX20, 00:06:54, 106.73, 0.55
EX20, 00:06:54, 106.49, 0.53
EX20, 00:06:54, 106.25, 0.51
EX20, 00:06:54, 106.01, 0.48
EX20, 00:06:54, 105.72, 0.45
EX20, 00:06:54, 105.43, 0.42
EX20, 00:06:54, 105.18, 0.40
EX20, 00:06:54, 104.95, 0.37

EX20, 00:06:55, 104.76, 0.35
EX20, 00:06:55, 104.58, 0.34
EX20, 00:06:55, 104.43, 0.32
EX20, 00:06:55, 104.30, 0.31
EX20, 00:06:55, 104.19, 0.30
EX20, 00:06:55, 104.10, 0.29
EX20, 00:06:55, 104.03, 0.28
EX20, 00:06:55, 103.98, 0.27
EX20, 00:06:56, 103.93, 0.27
EX20, 00:06:56, 103.92, 0.27
EX20, 00:06:56, 103.90, 0.27
EX20, 00:06:56, 103.91, 0.27
EX20, 00:06:56, 103.94, 0.27
EX20, 00:06:56, 103.96, 0.27
EX20, 00:06:56, 104.00, 0.28
EX20, 00:06:56, 104.05, 0.28
EX20, 00:06:57, 104.11, 0.29
EX20, 00:06:57, 104.19, 0.30
EX20, 00:06:57, 104.25, 0.30
EX20, 00:06:57, 104.32, 0.31
EX20, 00:06:57, 104.42, 0.32
EX20, 00:06:57, 104.52, 0.33
EX20, 00:06:57, 104.62, 0.34
EX20, 00:06:57, 104.78, 0.36
EX20, 00:06:58, 104.81, 0.36
EX20, 00:06:58, 104.86, 0.36
EX20, 00:06:58, 104.85, 0.36
EX20, 00:06:58, 104.82, 0.36
EX20, 00:06:58, 104.79, 0.36
EX20, 00:06:58, 104.80, 0.36
EX20, 00:06:58, 104.84, 0.36
EX20, 00:06:58, 104.89, 0.37
EX20, 00:06:59, 104.93, 0.37
EX20, 00:06:59, 104.91, 0.37

EX20, 00:06:59, 104.88, 0.37
EX20, 00:06:59, 104.83, 0.36
EX20, 00:06:59, 104.81, 0.36
EX20, 00:06:59, 104.75, 0.35
EX20, 00:06:59, 104.68, 0.35
EX20, 00:06:59, 104.63, 0.34
EX20, 00:07:00, 104.61, 0.34
EX20, 00:07:00, 104.60, 0.34
EX20, 00:07:00, 104.62, 0.34
EX20, 00:07:00, 104.63, 0.34
EX20, 00:07:00, 104.66, 0.34
EX20, 00:07:00, 104.72, 0.35
EX20, 00:07:00, 104.78, 0.36
EX20, 00:07:00, 104.87, 0.36
EX20, 00:07:01, 104.96, 0.37
EX20, 00:07:01, 105.10, 0.39
EX20, 00:07:01, 105.30, 0.41
EX20, 00:07:01, 105.41, 0.42
EX20, 00:07:01, 105.39, 0.42
EX20, 00:07:01, 105.42, 0.42
EX20, 00:07:01, 105.43, 0.42
EX20, 00:07:02, 105.45, 0.42
EX20, 00:07:02, 105.48, 0.43
EX20, 00:07:02, 105.46, 0.43
EX20, 00:07:02, 105.43, 0.42
EX20, 00:07:02, 105.38, 0.42
EX20, 00:07:02, 105.24, 0.40
EX20, 00:07:02, 105.12, 0.39
EX20, 00:07:02, 105.02, 0.38
EX20, 00:07:03, 104.91, 0.37
EX20, 00:07:03, 104.81, 0.36
EX20, 00:07:03, 104.73, 0.35
EX20, 00:07:03, 104.66, 0.34
EX20, 00:07:03, 104.60, 0.34

EX20, 00:07:03, 104.58, 0.34
EX20, 00:07:03, 104.56, 0.33
EX20, 00:07:03, 104.60, 0.34
EX20, 00:07:04, 104.62, 0.34
EX20, 00:07:04, 104.49, 0.33
EX20, 00:07:04, 104.28, 0.30
EX20, 00:07:04, 104.07, 0.28
EX20, 00:07:04, 103.90, 0.27
EX20, 00:07:04, 103.77, 0.25
EX20, 00:07:04, 103.66, 0.24
EX20, 00:07:04, 103.57, 0.23
EX20, 00:07:05, 103.49, 0.22
EX20, 00:07:05, 103.40, 0.21
EX20, 00:07:05, 103.32, 0.21
EX20, 00:07:05, 103.23, 0.20
EX20, 00:07:05, 103.12, 0.19
EX20, 00:07:05, 103.02, 0.18
EX20, 00:07:05, 102.92, 0.17
EX20, 00:07:05, 102.83, 0.16
EX20, 00:07:06, 102.73, 0.15
EX20, 00:07:06, 102.63, 0.14
EX20, 00:07:06, 102.54, 0.13
EX20, 00:07:06, 102.47, 0.12
EX20, 00:07:06, 102.44, 0.12
EX20, 00:07:06, 102.41, 0.11
EX20, 00:07:06, 102.32, 0.10
EX20, 00:07:06, 102.21, 0.09
EX20, 00:07:07, 102.08, 0.08
EX20, 00:07:07, 101.98, 0.07
EX20, 00:07:07, 101.89, 0.06
EX20, 00:07:07, 101.82, 0.05
EX20, 00:07:07, 101.78, 0.05
EX20, 00:07:07, 101.77, 0.05
EX20, 00:07:07, 101.77, 0.05

EX20, 00:07:07, 101.79, 0.05
EX20, 00:07:08, 101.81, 0.05
EX20, 00:07:08, 101.84, 0.06
EX20, 00:07:08, 101.89, 0.06
EX20, 00:07:08, 101.93, 0.06
EX20, 00:07:08, 101.99, 0.07
EX20, 00:07:08, 102.06, 0.08
EX20, 00:07:08, 102.15, 0.09
EX20, 00:07:08, 102.25, 0.10
EX20, 00:07:09, 102.36, 0.11
EX20, 00:07:09, 102.48, 0.12
EX20, 00:07:09, 102.62, 0.13
EX20, 00:07:09, 102.76, 0.15
EX20, 00:07:09, 102.91, 0.17
EX20, 00:07:09, 103.06, 0.18
EX20, 00:07:09, 103.25, 0.20
EX20, 00:07:09, 103.37, 0.21
EX20, 00:07:10, 103.45, 0.22
EX20, 00:07:10, 103.54, 0.23
EX20, 00:07:10, 103.65, 0.24
EX20, 00:07:10, 103.76, 0.25
EX20, 00:07:10, 103.89, 0.26
EX20, 00:07:10, 104.03, 0.28
EX20, 00:07:10, 104.17, 0.29
EX20, 00:07:10, 104.33, 0.31
EX20, 00:07:11, 104.49, 0.33
EX20, 00:07:11, 104.68, 0.35
EX20, 00:07:11, 104.89, 0.37
EX20, 00:07:11, 105.12, 0.39
EX20, 00:07:11, 105.35, 0.41
EX20, 00:07:11, 105.37, 0.42
EX20, 00:07:11, 105.37, 0.42
EX20, 00:07:11, 105.36, 0.42
EX20, 00:07:12, 105.08, 0.39

EX20, 00:07:12, 104.85, 0.36
EX20, 00:07:12, 104.59, 0.34
EX20, 00:07:12, 104.36, 0.31
EX20, 00:07:12, 104.19, 0.30
EX20, 00:07:12, 104.04, 0.28
EX20, 00:07:12, 103.94, 0.27
EX20, 00:07:12, 103.86, 0.26
EX20, 00:07:13, 103.81, 0.26
EX20, 00:07:13, 103.77, 0.25
EX20, 00:07:13, 103.74, 0.25
EX20, 00:07:13, 103.73, 0.25
EX20, 00:07:13, 103.73, 0.25
EX20, 00:07:13, 103.74, 0.25
EX20, 00:07:13, 103.76, 0.25
EX20, 00:07:14, 103.81, 0.26
EX20, 00:07:14, 103.86, 0.26
EX20, 00:07:14, 103.94, 0.27
EX20, 00:07:14, 104.02, 0.28
EX20, 00:07:14, 104.12, 0.29
EX20, 00:07:14, 104.22, 0.30
EX20, 00:07:14, 104.33, 0.31
EX20, 00:07:14, 104.46, 0.32
EX20, 00:07:15, 104.60, 0.34
EX20, 00:07:15, 104.74, 0.35
EX20, 00:07:15, 104.89, 0.37
EX20, 00:07:15, 105.05, 0.38
EX20, 00:07:15, 105.22, 0.40
EX20, 00:07:15, 105.39, 0.42
EX20, 00:07:15, 105.51, 0.43
EX20, 00:07:15, 105.67, 0.45
EX20, 00:07:16, 105.84, 0.46
EX20, 00:07:16, 106.02, 0.48
EX20, 00:07:16, 106.20, 0.50
EX20, 00:07:16, 106.39, 0.52

EX20, 00:07:16, 106.51, 0.53
EX20, 00:07:16, 106.68, 0.55
EX20, 00:07:16, 106.65, 0.55
EX20, 00:07:16, 106.53, 0.54
EX20, 00:07:17, 106.49, 0.53
EX20, 00:07:17, 106.51, 0.53
EX20, 00:07:17, 106.53, 0.53
EX20, 00:07:17, 106.57, 0.54
EX20, 00:07:17, 106.62, 0.54
EX20, 00:07:17, 106.67, 0.55
EX20, 00:07:17, 106.70, 0.55
EX20, 00:07:17, 106.77, 0.56
EX20, 00:07:18, 106.78, 0.56
EX20, 00:07:18, 106.77, 0.56
EX20, 00:07:18, 106.81, 0.56
EX20, 00:07:18, 106.87, 0.57
EX20, 00:07:18, 106.91, 0.57
EX20, 00:07:18, 106.96, 0.58
EX20, 00:07:18, 107.00, 0.58
EX20, 00:07:18, 106.88, 0.57
EX20, 00:07:19, 106.67, 0.55
EX20, 00:07:19, 106.47, 0.53
EX20, 00:07:19, 106.24, 0.51
EX20, 00:07:19, 105.98, 0.48
EX20, 00:07:19, 105.69, 0.45
EX20, 00:07:19, 105.42, 0.42
EX20, 00:07:19, 105.14, 0.39
EX20, 00:07:19, 104.84, 0.36
EX20, 00:07:20, 104.55, 0.33
EX20, 00:07:20, 104.31, 0.31
EX20, 00:07:20, 104.12, 0.29
EX20, 00:07:20, 104.01, 0.28
EX20, 00:07:20, 103.88, 0.26
EX20, 00:07:20, 103.69, 0.24

EX20, 00:07:20, 103.46, 0.22
EX20, 00:07:20, 103.36, 0.21
EX20, 00:07:21, 103.53, 0.23
EX20, 00:07:21, 103.30, 0.20
EX20, 00:07:21, 102.99, 0.17
EX20, 00:07:21, 101.97, 0.07
EX20, 00:07:21, 101.20, -0.01
EX20, 00:07:21, 100.60, -0.07
EX20, 00:07:21, 100.54, -0.08
EX20, 00:07:21, 100.54, -0.08
EX20, 00:07:22, 100.53, -0.08
EX20, 00:07:22, 100.54, -0.08
EX20, 00:07:22, 100.54, -0.08
EX20, 00:07:22, 100.56, -0.08
EX20, 00:07:22, 100.57, -0.07
EX20, 00:07:22, 100.57, -0.07
EX20, 00:07:22, 100.56, -0.08
EX20, 00:07:23, 100.56, -0.08
EX20, 00:07:23, 100.56, -0.08
EX20, 00:07:23, 100.56, -0.08
EX20, 00:07:23, 100.56, -0.08
EX20, 00:07:23, 100.55, -0.08
EX20, 00:07:23, 100.55, -0.08
EX20, 00:07:23, 100.56, -0.08
EX20, 00:07:23, 100.55, -0.08
EX20, 00:07:24, 100.55, -0.08
EX20, 00:07:24, 100.58, -0.07
EX20, 00:07:24, 100.56, -0.08
EX20, 00:07:24, 100.55, -0.08
EX20, 00:07:24, 100.55, -0.08
EX20, 00:07:24, 100.55, -0.08
EX20, 00:07:24, 100.56, -0.08
EX20, 00:07:24, 100.56, -0.08

EX20, 00:07:25, 100.56, -0.08
EX20, 00:07:25, 100.56, -0.08
EX20, 00:07:25, 100.56, -0.08
EX20, 00:07:25, 100.55, -0.08
EX20, 00:07:25, 100.56, -0.08
EX20, 00:07:25, 100.54, -0.08
EX20, 00:07:25, 100.56, -0.08
EX20, 00:07:25, 100.56, -0.08
EX20, 00:07:26, 100.57, -0.07
EX20, 00:07:26, 100.56, -0.08
EX20, 00:07:26, 100.54, -0.08
EX20, 00:07:26, 100.53, -0.08
EX20, 00:07:26, 100.55, -0.08
EX20, 00:07:26, 100.54, -0.08
EX20, 00:07:26, 100.55, -0.08
EX20, 00:07:26, 100.54, -0.08
EX20, 00:07:27, 100.55, -0.08
EX20, 00:07:27, 100.56, -0.08
EX20, 00:07:27, 100.56, -0.08
EX20, 00:07:27, 100.55, -0.08
EX20, 00:07:27, 100.56, -0.08
EX20, 00:07:27, 100.56, -0.08
EX20, 00:07:27, 100.54, -0.08
EX20, 00:07:27, 100.57, -0.07
EX20, 00:07:28, 100.56, -0.08
EX20, 00:07:28, 100.56, -0.08
EX20, 00:07:28, 100.56, -0.08
EX20, 00:07:28, 100.56, -0.08
EX20, 00:07:28, 100.57, -0.08
EX20, 00:07:28, 100.55, -0.08
EX20, 00:07:28, 100.56, -0.08
EX20, 00:07:28, 100.56, -0.08
EX20, 00:07:29, 100.57, -0.08

EX20, 00:07:29, 100.56, -0.08
EX20, 00:07:29, 100.56, -0.08
EX20, 00:07:29, 100.56, -0.08
EX20, 00:07:29, 100.56, -0.08
EX20, 00:07:29, 100.56, -0.08
EX20, 00:07:29, 100.56, -0.08
EX20, 00:07:29, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:30, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:31, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:32, 100.56, -0.08
EX20, 00:07:33, 100.56, -0.08
EX20, 00:07:33, 100.56, -0.08

EX20, 00:07:33, 100.56, -0.08
EX20, 00:07:33, 100.56, -0.08
EX20, 00:07:33, 100.56, -0.08
EX20, 00:07:33, 100.56, -0.08
EX20, 00:07:33, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:34, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:35, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:36, 100.56, -0.08
EX20, 00:07:37, 100.56, -0.08
EX20, 00:07:37, 100.56, -0.08
EX20, 00:07:37, 100.56, -0.08
EX20, 00:07:37, 100.56, -0.08

EX20, 00:07:37, 100.56, -0.08
EX20, 00:07:37, 100.56, -0.08
EX20, 00:07:37, 100.56, -0.08
EX20, 00:07:37, 100.55, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:38, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:39, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:40, 100.56, -0.08
EX20, 00:07:41, 100.56, -0.08
EX20, 00:07:41, 100.56, -0.08
EX20, 00:07:41, 100.56, -0.08
EX20, 00:07:41, 100.56, -0.08
EX20, 00:07:41, 100.56, -0.08

EX20, 00:07:41, 100.56, -0.08
EX20, 00:07:41, 100.56, -0.08
EX20, 00:07:41, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:42, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:43, 100.56, -0.08
EX20, 00:07:44, 100.56, -0.08
EX20, 00:07:44, 100.56, -0.08
EX20, 00:07:44, 100.56, -0.08
EX20, 00:07:44, 100.56, -0.08
EX20, 00:07:44, 100.56, -0.08
EX20, 00:07:44, 100.56, -0.08
EX20, 00:07:44, 100.56, -0.08
EX20, 00:07:45, 100.56, -0.08
EX20, 00:07:45, 100.56, -0.08
EX20, 00:07:45, 100.56, -0.08
EX20, 00:07:45, 100.56, -0.08
EX20, 00:07:45, 100.56, -0.08
EX20, 00:07:45, 100.56, -0.08
EX20, 00:07:45, 100.56, -0.08

EX20, 00:07:45, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:46, 100.56, -0.08
EX20, 00:07:47, 100.56, -0.08
EX20, 00:07:47, 100.56, -0.08
EX20, 00:07:47, 100.56, -0.08
EX20, 00:07:47, 100.56, -0.08
EX20, 00:07:47, 100.56, -0.08
EX20, 00:07:47, 100.56, -0.08
EX20, 00:07:47, 100.55, -0.08
EX20, 00:07:47, 100.56, -0.08
EX20, 00:07:48, 100.56, -0.08
EX20, 00:07:48, 100.55, -0.08
EX20, 00:07:48, 100.56, -0.08
EX20, 00:07:48, 100.56, -0.08
EX20, 00:07:48, 100.56, -0.08
EX20, 00:07:48, 100.56, -0.08
EX20, 00:07:48, 100.56, -0.08
EX20, 00:07:48, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08
EX20, 00:07:49, 100.56, -0.08

EX20, 00:07:50, 100.55, -0.08
EX20, 00:07:50, 100.56, -0.08
EX20, 00:07:50, 100.56, -0.08
EX20, 00:07:50, 100.56, -0.08
EX20, 00:07:50, 100.56, -0.08
EX20, 00:07:50, 100.56, -0.08
EX20, 00:07:50, 100.56, -0.08
EX20, 00:07:50, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:51, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:52, 100.56, -0.08
EX20, 00:07:53, 100.56, -0.08
EX20, 00:07:53, 100.56, -0.08
EX20, 00:07:53, 100.56, -0.08
EX20, 00:07:53, 100.56, -0.08
EX20, 00:07:53, 100.56, -0.08
EX20, 00:07:53, 100.56, -0.08
EX20, 00:07:53, 100.56, -0.08
EX20, 00:07:54, 100.56, -0.08
EX20, 00:07:54, 100.56, -0.08

EX20, 00:07:54, 100.56, -0.08
EX20, 00:07:54, 100.56, -0.08
EX20, 00:07:54, 100.56, -0.08
EX20, 00:07:54, 100.56, -0.08
EX20, 00:07:54, 100.56, -0.08
EX20, 00:07:54, 100.56, -0.08
EX20, 00:07:55, 100.56, -0.08
EX20, 00:07:55, 100.56, -0.08
EX20, 00:07:55, 100.56, -0.08
EX20, 00:07:55, 100.56, -0.08
EX20, 00:07:55, 100.56, -0.08
EX20, 00:07:55, 100.56, -0.08
EX20, 00:07:55, 100.56, -0.08
EX20, 00:07:55, 100.55, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:56, 100.56, -0.08
EX20, 00:07:57, 100.56, -0.08
EX20, 00:07:57, 100.56, -0.08
EX20, 00:07:57, 100.56, -0.08
EX20, 00:07:57, 100.56, -0.08
EX20, 00:07:57, 100.55, -0.08
EX20, 00:07:57, 100.56, -0.08
EX20, 00:07:57, 100.56, -0.08
EX20, 00:07:57, 100.56, -0.08
EX20, 00:07:58, 100.56, -0.08
EX20, 00:07:58, 100.56, -0.08
EX20, 00:07:58, 100.56, -0.08

EX20, 00:07:58, 100.56, -0.08
EX20, 00:07:58, 100.56, -0.08
EX20, 00:07:58, 100.56, -0.08
EX20, 00:07:58, 100.56, -0.08
EX20, 00:07:58, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:07:59, 100.56, -0.08
EX20, 00:08:00, 100.56, -0.08
EX20, 00:08:00, 100.55, -0.08
EX20, 00:08:00, 100.56, -0.08
EX20, 00:08:00, 100.55, -0.08
EX20, 00:08:00, 100.56, -0.08
EX20, 00:08:00, 100.55, -0.08
EX20, 00:08:00, 100.56, -0.08
EX20, 00:08:00, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:01, 100.56, -0.08
EX20, 00:08:02, 100.56, -0.08
EX20, 00:08:02, 100.56, -0.08
EX20, 00:08:02, 100.56, -0.08
EX20, 00:08:02, 100.56, -0.08

EX20, 00:08:02, 100.56, -0.08
EX20, 00:08:02, 100.56, -0.08
EX20, 00:08:02, 100.56, -0.08
EX20, 00:08:02, 100.55, -0.08
EX20, 00:08:03, 100.56, -0.08
