# 
{"kP":"1","kD":"0","kI":"0","density":"997","profile":["dive: 2.0, 0.30, 30.00, 300.00","surface"]}

dive: 2.0, 0.30, 30.00, 300.00
EX20, 00:05:25, 0.16, 1.84
EX20, 00:05:25, 0.16, 1.86
EX20, 00:05:25, 0.16, 1.88
EX20, 00:05:25, 0.16, 1.90
EX20, 00:05:25, 0.16, 1.92
EX20, 00:05:25, 0.16, 1.94
EX20, 00:05:26, 0.16, 1.96
EX20, 00:05:26, 0.16, 1.98
EX20, 00:05:26, -0.00, 2.00
EX20, 00:05:26, -0.00, 2.03
EX20, 00:05:26, -0.00, 2.05
EX20, 00:05:26, -0.00, 2.07
EX20, 00:05:26, -0.00, 2.09
EX20, 00:05:26, -0.00, 2.11

EX20, 00:05:27, -0.00, 2.14
EX20, 00:05:27, -0.00, 2.16
EX20, 00:05:27, -0.18, 2.18
EX20, 00:05:27, -0.18, 2.20
EX20, 00:05:27, -0.18, 2.22
EX20, 00:05:27, -0.18, 2.25
EX20, 00:05:27, -0.18, 2.27
EX20, 00:05:27, -0.18, 2.29
EX20, 00:05:28, -0.18, 2.31
EX20, 00:05:28, -0.18, 2.33
EX20, 00:05:28, -0.35, 2.35
EX20, 00:05:28, -0.35, 2.38
EX20, 00:05:28, -0.35, 2.40
EX20, 00:05:28, -0.35, 2.42
EX20, 00:05:28, -0.35, 2.44
EX20, 00:05:28, -0.35, 2.46
EX20, 00:05:29, -0.35, 2.48
EX20, 00:05:29, -0.35, 2.51
EX20, 00:05:29, -0.53, 2.53
EX20, 00:05:29, -0.53, 2.55
EX20, 00:05:29, -0.53, 2.57
EX20, 00:05:29, -0.53, 2.59
EX20, 00:05:29, -0.53, 2.61
EX20, 00:05:29, -0.53, 2.63
EX20, 00:05:30, -0.53, 2.65
EX20, 00:05:30, -0.53, 2.67
EX20, 00:05:30, -0.69, 2.69
EX20, 00:05:30, -0.69, 2.71
EX20, 00:05:30, -0.69, 2.73
EX20, 00:05:30, -0.69, 2.75
EX20, 00:05:30, -0.69, 2.77
EX20, 00:05:31, -0.69, 2.79
EX20, 00:05:31, -0.69, 2.81
EX20, 00:05:31, -0.69, 2.84
EX20, 00:05:31, -0.86, 2.86

EX20, 00:05:31, -0.86, 2.87
EX20, 00:05:31, -0.86, 2.89
EX20, 00:05:31, -0.86, 2.91
EX20, 00:05:31, -0.86, 2.93
EX20, 00:05:32, -0.86, 2.95
EX20, 00:05:32, -0.86, 2.97
EX20, 00:05:32, -0.86, 2.99
EX20, 00:05:32, -1.01, 3.01
EX20, 00:05:32, -1.01, 3.03
EX20, 00:05:32, -1.01, 3.05
EX20, 00:05:32, -1.01, 3.07
EX20, 00:05:32, -1.01, 3.09
EX20, 00:05:33, -1.01, 3.11
EX20, 00:05:33, -1.01, 3.13
EX20, 00:05:33, -1.01, 3.15
EX20, 00:05:33, -1.17, 3.17
EX20, 00:05:33, -1.17, 3.19
EX20, 00:05:33, -1.17, 3.21
EX20, 00:05:33, -1.17, 3.22
EX20, 00:05:33, -1.17, 3.24
EX20, 00:05:34, -1.17, 3.24
EX20, 00:05:34, -1.17, 3.25
EX20, 00:05:34, -1.17, 3.26
EX20, 00:05:34, -1.27, 3.27
EX20, 00:05:34, -1.27, 3.28
EX20, 00:05:34, -1.27, 3.29
EX20, 00:05:34, -1.27, 3.29
EX20, 00:05:34, -1.27, 3.30
EX20, 00:05:35, -1.27, 3.30
EX20, 00:05:35, -1.27, 3.30
EX20, 00:05:35, -1.27, 3.30
EX20, 00:05:35, -1.30, 3.30
EX20, 00:05:35, -1.30, 3.31
EX20, 00:05:35, -1.30, 3.31
EX20, 00:05:35, -1.30, 3.31

EX20, 00:05:35, -1.30, 3.31
EX20, 00:05:36, -1.30, 3.32
EX20, 00:05:36, -1.30, 3.32
EX20, 00:05:36, -1.30, 3.32
EX20, 00:05:36, -1.30, 3.33
EX20, 00:05:36, -1.33, 3.33
EX20, 00:05:36, -1.33, 3.34
EX20, 00:05:36, -1.33, 3.34
EX20, 00:05:36, -1.33, 3.35
EX20, 00:05:37, -1.33, 3.35
EX20, 00:05:37, -1.33, 3.36
EX20, 00:05:37, -1.33, 3.36
EX20, 00:05:37, -1.33, 3.36
EX20, 00:05:37, -1.36, 3.36
EX20, 00:05:37, -1.36, 3.36
EX20, 00:05:37, -1.36, 3.36
EX20, 00:05:37, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:38, -1.36, 3.36
EX20, 00:05:39, -1.36, 3.36
EX20, 00:05:39, -1.36, 3.36
EX20, 00:05:39, -1.36, 3.36
EX20, 00:05:39, -1.36, 3.36
EX20, 00:05:39, -1.36, 3.36
EX20, 00:05:39, -1.36, 3.36
EX20, 00:05:39, -1.36, 3.36
EX20, 00:05:40, -1.36, 3.36
EX20, 00:05:40, -1.36, 3.36
EX20, 00:05:40, -1.36, 3.36

EX20, 00:05:40, -1.36, 3.36
EX20, 00:05:40, -1.36, 3.36
EX20, 00:05:40, -1.36, 3.36
EX20, 00:05:40, -1.36, 3.36
EX20, 00:05:40, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:41, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:42, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:43, -1.36, 3.36
EX20, 00:05:44, -1.36, 3.36
EX20, 00:05:44, -1.36, 3.36
EX20, 00:05:44, -1.36, 3.36
EX20, 00:05:44, -1.36, 3.36
EX20, 00:05:44, -1.36, 3.36
EX20, 00:05:44, -1.36, 3.36

EX20, 00:05:44, -1.36, 3.36
EX20, 00:05:44, -1.36, 3.35
EX20, 00:05:45, -1.36, 3.35
EX20, 00:05:45, -1.36, 3.35
EX20, 00:05:45, -1.36, 3.35
EX20, 00:05:45, -1.36, 3.35
EX20, 00:05:45, -1.36, 3.35
EX20, 00:05:45, -1.34, 3.34
EX20, 00:05:45, -1.34, 3.34
EX20, 00:05:45, -1.34, 3.34
EX20, 00:05:46, -1.34, 3.33
EX20, 00:05:46, -1.34, 3.33
EX20, 00:05:46, -1.34, 3.33
EX20, 00:05:46, -1.34, 3.33
EX20, 00:05:46, -1.34, 3.32
EX20, 00:05:46, -1.32, 3.32
EX20, 00:05:46, -1.32, 3.31
EX20, 00:05:46, -1.32, 3.31
EX20, 00:05:47, -1.32, 3.31
EX20, 00:05:47, -1.32, 3.30
EX20, 00:05:47, -1.32, 3.30
EX20, 00:05:47, -1.32, 3.29
EX20, 00:05:47, -1.32, 3.29
EX20, 00:05:47, -1.29, 3.28
EX20, 00:05:47, -1.29, 3.28
EX20, 00:05:48, -1.29, 3.27
EX20, 00:05:48, -1.29, 3.27
EX20, 00:05:48, -1.29, 3.26
EX20, 00:05:48, -1.29, 3.26
EX20, 00:05:48, -1.29, 3.25
EX20, 00:05:48, -1.29, 3.25
EX20, 00:05:48, -1.25, 3.24
EX20, 00:05:48, -1.25, 3.24
EX20, 00:05:49, -1.25, 3.23
EX20, 00:05:49, -1.25, 3.23

EX20, 00:05:49, -1.25, 3.22
EX20, 00:05:49, -1.25, 3.21
EX20, 00:05:49, -1.25, 3.21
EX20, 00:05:49, -1.25, 3.20
EX20, 00:05:49, -1.20, 3.20
EX20, 00:05:49, -1.20, 3.19
EX20, 00:05:50, -1.20, 3.18
EX20, 00:05:50, -1.20, 3.18
EX20, 00:05:50, -1.20, 3.17
EX20, 00:05:50, -1.20, 3.16
EX20, 00:05:50, -1.20, 3.16
EX20, 00:05:50, -1.20, 3.15
EX20, 00:05:50, -1.15, 3.14
EX20, 00:05:50, -1.15, 3.13
EX20, 00:05:51, -1.15, 3.13
EX20, 00:05:51, -1.15, 3.12
EX20, 00:05:51, -1.15, 3.11
EX20, 00:05:51, -1.15, 3.10
EX20, 00:05:51, -1.15, 3.10
EX20, 00:05:51, -1.15, 3.09
EX20, 00:05:51, -1.09, 3.08
EX20, 00:05:51, -1.09, 3.08
EX20, 00:05:52, -1.09, 3.07
EX20, 00:05:52, -1.09, 3.06
EX20, 00:05:52, -1.09, 3.05
EX20, 00:05:52, -1.09, 3.04
EX20, 00:05:52, -1.09, 3.04
EX20, 00:05:52, -1.09, 3.03
EX20, 00:05:52, -1.02, 3.02
EX20, 00:05:52, -1.02, 3.01
EX20, 00:05:53, -1.02, 3.00
EX20, 00:05:53, -1.02, 2.99
EX20, 00:05:53, -1.02, 2.99
EX20, 00:05:53, -1.02, 2.98
EX20, 00:05:53, -1.02, 2.97

EX20, 00:05:53, -1.02, 2.96
EX20, 00:05:53, -0.96, 2.95
EX20, 00:05:53, -0.96, 2.94
EX20, 00:05:54, -0.96, 2.93
EX20, 00:05:54, -0.96, 2.92
EX20, 00:05:54, -0.96, 2.92
EX20, 00:05:54, -0.96, 2.91
EX20, 00:05:54, -0.96, 2.90
EX20, 00:05:54, -0.96, 2.89
EX20, 00:05:54, -0.88, 2.88
EX20, 00:05:55, -0.88, 2.87
EX20, 00:05:55, -0.88, 2.86
EX20, 00:05:55, -0.88, 2.85
EX20, 00:05:55, -0.88, 2.84
EX20, 00:05:55, -0.88, 2.83
EX20, 00:05:55, -0.88, 2.82
EX20, 00:05:55, -0.88, 2.81
EX20, 00:05:55, -0.81, 2.80
EX20, 00:05:56, -0.81, 2.79
EX20, 00:05:56, -0.81, 2.78
EX20, 00:05:56, -0.81, 2.77
EX20, 00:05:56, -0.81, 2.76
EX20, 00:05:56, -0.81, 2.75
EX20, 00:05:56, -0.81, 2.74
EX20, 00:05:56, -0.81, 2.73
EX20, 00:05:56, -0.72, 2.72
EX20, 00:05:57, -0.72, 2.71
EX20, 00:05:57, -0.72, 2.70
EX20, 00:05:57, -0.72, 2.68
EX20, 00:05:57, -0.72, 2.67
EX20, 00:05:57, -0.72, 2.66
EX20, 00:05:57, -0.72, 2.65
EX20, 00:05:57, -0.72, 2.64
EX20, 00:05:57, -0.64, 2.63
EX20, 00:05:58, -0.64, 2.62

EX20, 00:05:58, -0.64, 2.61
EX20, 00:05:58, -0.64, 2.59
EX20, 00:05:58, -0.64, 2.58
EX20, 00:05:58, -0.64, 2.57
EX20, 00:05:58, -0.64, 2.56
EX20, 00:05:58, -0.64, 2.55
EX20, 00:05:58, -0.54, 2.53
EX20, 00:05:59, -0.54, 2.52
EX20, 00:05:59, -0.54, 2.51
EX20, 00:05:59, -0.54, 2.50
EX20, 00:05:59, -0.54, 2.49
EX20, 00:05:59, -0.54, 2.47
EX20, 00:05:59, -0.54, 2.46
EX20, 00:05:59, -0.54, 2.45
EX20, 00:05:59, -0.45, 2.44
EX20, 00:06:00, -0.45, 2.42
EX20, 00:06:00, -0.45, 2.41
EX20, 00:06:00, -0.45, 2.40
EX20, 00:06:00, -0.45, 2.39
EX20, 00:06:00, -0.45, 2.37
EX20, 00:06:00, -0.45, 2.36
EX20, 00:06:00, -0.45, 2.35
EX20, 00:06:00, -0.34, 2.34
EX20, 00:06:01, -0.34, 2.32
EX20, 00:06:01, -0.34, 2.31
EX20, 00:06:01, -0.34, 2.30
EX20, 00:06:01, -0.34, 2.28
EX20, 00:06:01, -0.34, 2.27
EX20, 00:06:01, -0.34, 2.26
EX20, 00:06:01, -0.34, 2.25
EX20, 00:06:01, -0.24, 2.23
EX20, 00:06:02, -0.24, 2.22
EX20, 00:06:02, -0.24, 2.21
EX20, 00:06:02, -0.24, 2.19
EX20, 00:06:02, -0.24, 2.18

EX20, 00:06:02, -0.24, 2.17
EX20, 00:06:02, -0.24, 2.15
EX20, 00:06:02, -0.24, 2.14
EX20, 00:06:03, -0.13, 2.13
EX20, 00:06:03, -0.13, 2.11
EX20, 00:06:03, -0.13, 2.10
EX20, 00:06:03, -0.13, 2.08
EX20, 00:06:03, -0.13, 2.07
EX20, 00:06:03, -0.13, 2.06
EX20, 00:06:03, -0.13, 2.04
EX20, 00:06:03, -0.13, 2.03
EX20, 00:06:04, -0.02, 2.01
EX20, 00:06:04, -0.02, 2.00
EX20, 00:06:04, -0.02, 1.99
EX20, 00:06:04, -0.02, 1.97
EX20, 00:06:04, -0.02, 1.96
EX20, 00:06:04, -0.02, 1.94
EX20, 00:06:04, -0.02, 1.93
EX20, 00:06:04, -0.02, 1.91
EX20, 00:06:05, 0.09, 1.90
EX20, 00:06:05, 0.09, 1.89
EX20, 00:06:05, 0.09, 1.87
EX20, 00:06:05, 0.09, 1.86
EX20, 00:06:05, 0.09, 1.84
EX20, 00:06:05, 0.09, 1.83
EX20, 00:06:05, 0.09, 1.81
EX20, 00:06:05, 0.09, 1.80
EX20, 00:06:06, 0.21, 1.78
EX20, 00:06:06, 0.21, 1.77
EX20, 00:06:06, 0.21, 1.75
EX20, 00:06:06, 0.21, 1.74
EX20, 00:06:06, 0.21, 1.72
EX20, 00:06:06, 0.21, 1.71
EX20, 00:06:06, 0.21, 1.70
EX20, 00:06:06, 0.21, 1.68
EX20, 00:06:07, 0.32, 1.67

EX20, 00:06:07, 0.32, 1.65
EX20, 00:06:07, 0.32, 1.64
EX20, 00:06:07, 0.32, 1.63
EX20, 00:06:07, 0.32, 1.61
EX20, 00:06:07, 0.32, 1.60
EX20, 00:06:07, 0.32, 1.59
EX20, 00:06:07, 0.32, 1.58
EX20, 00:06:08, 0.43, 1.56
EX20, 00:06:08, 0.43, 1.55
EX20, 00:06:08, 0.43, 1.54
EX20, 00:06:08, 0.43, 1.53
EX20, 00:06:08, 0.43, 1.51
EX20, 00:06:08, 0.43, 1.50
EX20, 00:06:08, 0.43, 1.49
EX20, 00:06:08, 0.43, 1.48
EX20, 00:06:09, 0.52, 1.47
EX20, 00:06:09, 0.52, 1.46
EX20, 00:06:09, 0.52, 1.45
EX20, 00:06:09, 0.52, 1.44
EX20, 00:06:09, 0.52, 1.43
EX20, 00:06:09, 0.52, 1.42
EX20, 00:06:09, 0.52, 1.41
EX20, 00:06:10, 0.52, 1.40
EX20, 00:06:10, 0.60, 1.39
EX20, 00:06:10, 0.60, 1.38
EX20, 00:06:10, 0.60, 1.37
EX20, 00:06:10, 0.60, 1.37
EX20, 00:06:10, 0.60, 1.36
EX20, 00:06:10, 0.60, 1.35
EX20, 00:06:10, 0.60, 1.34
EX20, 00:06:11, 0.60, 1.34
EX20, 00:06:11, 0.66, 1.33
EX20, 00:06:11, 0.66, 1.33
EX20, 00:06:11, 0.66, 1.32
EX20, 00:06:11, 0.66, 1.32
EX20, 00:06:11, 0.66, 1.31
EX20, 00:06:11, 0.66, 1.31

EX20, 00:06:11, 0.66, 1.30
EX20, 00:06:12, 0.66, 1.30
EX20, 00:06:12, 0.70, 1.30
EX20, 00:06:12, 0.70, 1.30
EX20, 00:06:12, 0.70, 1.29
EX20, 00:06:12, 0.70, 1.29
EX20, 00:06:12, 0.70, 1.29
EX20, 00:06:12, 0.70, 1.29
EX20, 00:06:12, 0.70, 1.29
EX20, 00:06:13, 0.70, 1.29
EX20, 00:06:13, 0.71, 1.29
EX20, 00:06:13, 0.71, 1.29
EX20, 00:06:13, 0.71, 1.29
EX20, 00:06:13, 0.71, 1.30
EX20, 00:06:13, 0.71, 1.30
EX20, 00:06:13, 0.71, 1.30


# surface
EX20, 00:06:13, 0.71, 1.30
EX20, 00:06:14, 0.00, 1.31
EX20, 00:06:14, 0.00, 1.31
EX20, 00:06:14, 0.00, 1.32
EX20, 00:06:14, 0.00, 1.32
EX20, 00:06:14, 0.00, 1.33
EX20, 00:06:14, 0.00, 1.33
EX20, 00:06:14, 0.00, 1.34
EX20, 00:06:15, 0.00, 1.35
EX20, 00:06:15, 0.00, 1.35
EX20, 00:06:15, 0.00, 1.36
EX20, 00:06:15, 0.00, 1.37
EX20, 00:06:15, 0.00, 1.37
EX20, 00:06:15, 0.00, 1.38
EX20, 00:06:15, 0.00, 1.39
EX20, 00:06:15, 0.00, 1.40
EX20, 00:06:16, 0.00, 1.40
EX20, 00:06:16, 0.00, 1.41
EX20, 00:06:16, 0.00, 1.42
EX20, 00:06:16, 0.00, 1.43
EX20, 00:06:16, 0.00, 1.44
EX20, 00:06:16, 0.00, 1.45
EX20, 00:06:16, 0.00, 1.46
EX20, 00:06:16, 0.00, 1.46
EX20, 00:06:17, 0.00, 1.47
EX20, 00:06:17, 0.00, 1.48
EX20, 00:06:17, 0.00, 1.49
EX20, 00:06:17, 0.00, 1.50
EX20, 00:06:17, 0.00, 1.51
EX20, 00:06:17, 0.00, 1.52
EX20, 00:06:17, 0.00, 1.53
EX20, 00:06:17, 0.00, 1.54
EX20, 00:06:18, 0.00, 1.55
EX20, 00:06:18, 0.00, 1.56
EX20, 00:06:18, 0.00, 1.57
EX20, 00:06:18, 0.00, 1.58
EX20, 00:06:18, 0.00, 1.59

EX20, 00:06:18, 0.00, 1.60
EX20, 00:06:18, 0.00, 1.61
EX20, 00:06:18, 0.00, 1.61
EX20, 00:06:19, 0.00, 1.62
EX20, 00:06:19, 0.00, 1.63
EX20, 00:06:19, 0.00, 1.64
EX20, 00:06:19, 0.00, 1.65
EX20, 00:06:19, 0.00, 1.66
EX20, 00:06:19, 0.00, 1.67
EX20, 00:06:19, 0.00, 1.68
EX20, 00:06:19, 0.00, 1.69
EX20, 00:06:20, 0.00, 1.70
EX20, 00:06:20, 0.00, 1.71
EX20, 00:06:20, 0.00, 1.72
EX20, 00:06:20, 0.00, 1.73
EX20, 00:06:20, 0.00, 1.74
EX20, 00:06:20, 0.00, 1.75
EX20, 00:06:20, 0.00, 1.76
EX20, 00:06:20, 0.00, 1.77
EX20, 00:06:21, 0.00, 1.77
EX20, 00:06:21, 0.00, 1.78
EX20, 00:06:21, 0.00, 1.79
EX20, 00:06:21, 0.00, 1.80
EX20, 00:06:21, 0.00, 1.81
EX20, 00:06:21, 0.00, 1.82
EX20, 00:06:21, 0.00, 1.83
EX20, 00:06:21, 0.00, 1.84
EX20, 00:06:22, 0.00, 1.85
EX20, 00:06:22, 0.00, 1.85
EX20, 00:06:22, 0.00, 1.86
EX20, 00:06:22, 0.00, 1.87
EX20, 00:06:22, 0.00, 1.88
EX20, 00:06:22, 0.00, 1.89
EX20, 00:06:22, 0.00, 1.90
EX20, 00:06:22, 0.00, 1.90
EX20, 00:06:23, 0.00, 1.91
EX20, 00:06:23, 0.00, 1.92

EX20, 00:06:23, 0.00, 1.93
EX20, 00:06:23, 0.00, 1.94
EX20, 00:06:23, 0.00, 1.94
EX20, 00:06:23, 0.00, 1.95
EX20, 00:06:23, 0.00, 1.96
EX20, 00:06:24, 0.00, 1.97
EX20, 00:06:24, 0.00, 1.97
EX20, 00:06:24, 0.00, 1.98
EX20, 00:06:24, 0.00, 1.99
EX20, 00:06:24, 0.00, 1.99
EX20, 00:06:24, 0.00, 2.00
EX20, 00:06:24, 0.00, 2.01
EX20, 00:06:24, 0.00, 2.01
EX20, 00:06:25, 0.00, 2.02
EX20, 00:06:25, 0.00, 2.03
EX20, 00:06:25, 0.00, 2.03
EX20, 00:06:25, 0.00, 2.04
EX20, 00:06:25, 0.00, 2.05
EX20, 00:06:25, 0.00, 2.05
EX20, 00:06:25, 0.00, 2.06
EX20, 00:06:25, 0.00, 2.06
EX20, 00:06:26, 0.00, 2.07
EX20, 00:06:26, 0.00, 2.07
EX20, 00:06:26, 0.00, 2.08
EX20, 00:06:26, 0.00, 2.08
EX20, 00:06:26, 0.00, 2.09
EX20, 00:06:26, 0.00, 2.09
EX20, 00:06:26, 0.00, 2.10
EX20, 00:06:26, 0.00, 2.10
EX20, 00:06:27, 0.00, 2.10
EX20, 00:06:27, 0.00, 2.11
EX20, 00:06:27, 0.00, 2.11
EX20, 00:06:27, 0.00, 2.11
EX20, 00:06:27, 0.00, 2.12
EX20, 00:06:27, 0.00, 2.12
EX20, 00:06:27, 0.00, 2.12
EX20, 00:06:27, 0.00, 2.13

EX20, 00:06:28, 0.00, 2.13
EX20, 00:06:28, 0.00, 2.13
EX20, 00:06:28, 0.00, 2.13
EX20, 00:06:28, 0.00, 2.13
EX20, 00:06:28, 0.00, 2.14
EX20, 00:06:28, 0.00, 2.14
EX20, 00:06:28, 0.00, 2.14
EX20, 00:06:28, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:29, 0.00, 2.14
EX20, 00:06:30, 0.00, 2.14
EX20, 00:06:30, 0.00, 2.13
EX20, 00:06:30, 0.00, 2.13
EX20, 00:06:30, 0.00, 2.13
EX20, 00:06:30, 0.00, 2.13
EX20, 00:06:30, 0.00, 2.12
EX20, 00:06:30, 0.00, 2.12
EX20, 00:06:30, 0.00, 2.12
EX20, 00:06:31, 0.00, 2.11
EX20, 00:06:31, 0.00, 2.11
EX20, 00:06:31, 0.00, 2.11
EX20, 00:06:31, 0.00, 2.10
EX20, 00:06:31, 0.00, 2.10
EX20, 00:06:31, 0.00, 2.09
EX20, 00:06:31, 0.00, 2.09
EX20, 00:06:31, 0.00, 2.08
EX20, 00:06:32, 0.00, 2.08
EX20, 00:06:32, 0.00, 2.07
EX20, 00:06:32, 0.00, 2.06
EX20, 00:06:32, 0.00, 2.06
EX20, 00:06:32, 0.00, 2.05

EX20, 00:06:32, 0.00, 2.04
EX20, 00:06:32, 0.00, 2.04
EX20, 00:06:32, 0.00, 2.03
EX20, 00:06:33, 0.00, 2.02
EX20, 00:06:33, 0.00, 2.02
EX20, 00:06:33, 0.00, 2.01
EX20, 00:06:33, 0.00, 2.00
EX20, 00:06:33, 0.00, 1.99
EX20, 00:06:33, 0.00, 1.98
EX20, 00:06:33, 0.00, 1.98
EX20, 00:06:34, 0.00, 1.97
EX20, 00:06:34, 0.00, 1.96
EX20, 00:06:34, 0.00, 1.95
EX20, 00:06:34, 0.00, 1.94
EX20, 00:06:34, 0.00, 1.93
EX20, 00:06:34, 0.00, 1.92
EX20, 00:06:34, 0.00, 1.91
EX20, 00:06:34, 0.00, 1.90
EX20, 00:06:35, 0.00, 1.89
EX20, 00:06:35, 0.00, 1.88
EX20, 00:06:35, 0.00, 1.87
EX20, 00:06:35, 0.00, 1.86
EX20, 00:06:35, 0.00, 1.85
EX20, 00:06:35, 0.00, 1.84
EX20, 00:06:35, 0.00, 1.83
EX20, 00:06:35, 0.00, 1.82
EX20, 00:06:36, 0.00, 1.81
EX20, 00:06:36, 0.00, 1.80
EX20, 00:06:36, 0.00, 1.79
EX20, 00:06:36, 0.00, 1.78
EX20, 00:06:36, 0.00, 1.77
EX20, 00:06:36, 0.00, 1.76
EX20, 00:06:36, 0.00, 1.75
EX20, 00:06:36, 0.00, 1.73
EX20, 00:06:37, 0.00, 1.72
EX20, 00:06:37, 0.00, 1.71
EX20, 00:06:37, 0.00, 1.70

EX20, 00:06:37, 0.00, 1.69
EX20, 00:06:37, 0.00, 1.68
EX20, 00:06:37, 0.00, 1.66
EX20, 00:06:37, 0.00, 1.65
EX20, 00:06:37, 0.00, 1.64
EX20, 00:06:38, 0.00, 1.63
EX20, 00:06:38, 0.00, 1.62
EX20, 00:06:38, 0.00, 1.60
EX20, 00:06:38, 0.00, 1.59
EX20, 00:06:38, 0.00, 1.58
EX20, 00:06:38, 0.00, 1.57
EX20, 00:06:38, 0.00, 1.56
EX20, 00:06:38, 0.00, 1.54
EX20, 00:06:39, 0.00, 1.53
EX20, 00:06:39, 0.00, 1.52
EX20, 00:06:39, 0.00, 1.51
EX20, 00:06:39, 0.00, 1.49
EX20, 00:06:39, 0.00, 1.48
EX20, 00:06:39, 0.00, 1.47
EX20, 00:06:39, 0.00, 1.46
EX20, 00:06:39, 0.00, 1.44
EX20, 00:06:40, 0.00, 1.43
EX20, 00:06:40, 0.00, 1.42
EX20, 00:06:40, 0.00, 1.40
EX20, 00:06:40, 0.00, 1.39
EX20, 00:06:40, 0.00, 1.38
EX20, 00:06:40, 0.00, 1.36
EX20, 00:06:40, 0.00, 1.35
EX20, 00:06:40, 0.00, 1.34
EX20, 00:06:41, 0.00, 1.32
EX20, 00:06:41, 0.00, 1.31
EX20, 00:06:41, 0.00, 1.30
EX20, 00:06:41, 0.00, 1.28
EX20, 00:06:41, 0.00, 1.27
EX20, 00:06:41, 0.00, 1.26
EX20, 00:06:41, 0.00, 1.24
EX20, 00:06:41, 0.00, 1.23

EX20, 00:06:42, 0.00, 1.22
EX20, 00:06:42, 0.00, 1.20
EX20, 00:06:42, 0.00, 1.19
EX20, 00:06:42, 0.00, 1.17
EX20, 00:06:42, 0.00, 1.16
EX20, 00:06:42, 0.00, 1.15
EX20, 00:06:42, 0.00, 1.13
EX20, 00:06:43, 0.00, 1.12
EX20, 00:06:43, 0.00, 1.10
EX20, 00:06:43, 0.00, 1.09
EX20, 00:06:43, 0.00, 1.08
EX20, 00:06:43, 0.00, 1.06
EX20, 00:06:43, 0.00, 1.05
EX20, 00:06:43, 0.00, 1.03
EX20, 00:06:43, 0.00, 1.02
EX20, 00:06:44, 0.00, 1.01
EX20, 00:06:44, 0.00, 0.99
EX20, 00:06:44, 0.00, 0.98
EX20, 00:06:44, 0.00, 0.96
EX20, 00:06:44, 0.00, 0.95
EX20, 00:06:44, 0.00, 0.94
EX20, 00:06:44, 0.00, 0.92
EX20, 00:06:44, 0.00, 0.91
EX20, 00:06:45, 0.00, 0.89
EX20, 00:06:45, 0.00, 0.88
EX20, 00:06:45, 0.00, 0.87
EX20, 00:06:45, 0.00, 0.85
EX20, 00:06:45, 0.00, 0.84
EX20, 00:06:45, 0.00, 0.82
EX20, 00:06:45, 0.00, 0.81
EX20, 00:06:45, 0.00, 0.80
EX20, 00:06:46, 0.00, 0.78
EX20, 00:06:46, 0.00, 0.77
EX20, 00:06:46, 0.00, 0.75
EX20, 00:06:46, 0.00, 0.74
EX20, 00:06:46, 0.00, 0.73
EX20, 00:06:46, 0.00, 0.71

EX20, 00:06:46, 0.00, 0.70
EX20, 00:06:46, 0.00, 0.68
EX20, 00:06:47, 0.00, 0.67
EX20, 00:06:47, 0.00, 0.65
EX20, 00:06:47, 0.00, 0.64
EX20, 00:06:47, 0.00, 0.63
EX20, 00:06:47, 0.00, 0.61
EX20, 00:06:47, 0.00, 0.60
EX20, 00:06:47, 0.00, 0.58
EX20, 00:06:47, 0.00, 0.57
EX20, 00:06:48, 0.00, 0.55
EX20, 00:06:48, 0.00, 0.54
EX20, 00:06:48, 0.00, 0.53
EX20, 00:06:48, 0.00, 0.51
EX20, 00:06:48, 0.00, 0.50
EX20, 00:06:48, 0.00, 0.48
EX20, 00:06:48, 0.00, 0.47
EX20, 00:06:48, 0.00, 0.45
EX20, 00:06:49, 0.00, 0.44
